"row","col","TRIAL_INSTANCE","trial","gen","block","ibk","resp","id","check","scres"
1,9,NA,"loc_09","geno_09",1,3,1120,377,0,2.65908816842869
1,10,NA,"loc_09","geno_10",1,3,1090,378,0,-0.0527817237236146
1,11,NA,"loc_09","geno_11",1,3,1090,379,1,0.0723236306846051
1,12,NA,"loc_09","geno_12",1,3,900,380,0,-0.931980857178502
2,1,NA,"loc_09","geno_13",1,4,910,381,0,-1.44458430599975
2,2,NA,"loc_09","geno_14",1,4,900,382,0,-0.923288548510293
2,3,NA,"loc_09","geno_15",1,4,1020,383,0,0.221398019905588
2,4,NA,"loc_09","geno_16",1,4,1100,384,1,1.30382200263921
2,5,NA,"loc_09","geno_17",1,5,1080,385,0,-0.0300535842915638
2,6,NA,"loc_09","geno_18",1,5,1110,386,0,0.0850634165205448
2,7,NA,"loc_09","geno_19",1,5,1080,387,0,2.01024055631226
2,8,NA,"loc_09","geno_20",1,5,1110,388,1,-0.977112528081242
2,9,NA,"loc_09","geno_21",1,6,1140,389,0,1.12054289367943
2,10,NA,"loc_09","geno_22",1,6,990,390,0,0.361737176908408
2,11,NA,"loc_09","geno_23",1,6,920,391,0,-1.08863973113837
3,1,NA,"loc_09","geno_17",2,1,1110,392,0,0.549439045280895
3,2,NA,"loc_09","geno_12",2,1,960,393,0,0.481125794242393
3,3,NA,"loc_09","geno_22",2,1,1000,394,0,-0.36761176896752
3,4,NA,"loc_09","geno_05",2,1,1040,395,0,0.201905735498981
3,5,NA,"loc_09","geno_10",2,2,1100,396,0,0.690012273052111
3,6,NA,"loc_09","geno_16",2,2,1040,397,1,-0.791665587492014
3,7,NA,"loc_09","geno_06",2,2,770,398,0,-0.0752535403483163
3,8,NA,"loc_09","geno_04",2,2,850,399,0,-1.09059701665128
3,9,NA,"loc_09","geno_18",2,3,1120,400,0,0.625835276815932
3,10,NA,"loc_09","geno_21",2,3,1110,401,0,-0.292123718662449
3,11,NA,"loc_09","geno_11",2,3,1100,402,1,0.554007910871247
3,12,NA,"loc_09","geno_15",2,3,1010,403,0,-0.0532614702056003
4,1,NA,"loc_09","geno_23",2,4,990,404,0,0.862424869968173
4,2,NA,"loc_09","geno_09",2,4,990,405,0,-2.31790835675961
4,3,NA,"loc_09","geno_07",2,4,920,406,0,0.876835235921042
4,4,NA,"loc_09","geno_03",2,4,850,407,0,-0.146218468233959
4,5,NA,"loc_09","geno_20",2,5,1210,408,1,1.91377134755902
4,6,NA,"loc_09","geno_14",2,5,960,409,0,0.482783824920984
4,7,NA,"loc_09","geno_08",2,5,910,410,0,-0.580715130859838
4,8,NA,"loc_09","geno_02",2,5,1040,411,1,0.310352044903525
4,9,NA,"loc_09","geno_01",2,6,900,412,0,-1.02038869122686
4,10,NA,"loc_09","geno_19",2,6,950,413,0,-1.81564660956453
4,12,NA,"loc_09","geno_13",2,6,940,414,0,1.11103753645967
1,1,NA,"loc_10","geno_01",1,1,1542,415,0,-0.272015973501958
1,2,NA,"loc_10","geno_02",1,1,1525,416,1,-0.68225978307428
1,3,NA,"loc_10","geno_03",1,1,1692,417,0,0.0260513273203045
1,4,NA,"loc_10","geno_04",1,1,1283,418,0,-0.471310804186932
1,5,NA,"loc_10","geno_05",1,2,1217,419,0,-1.41735696726075
1,6,NA,"loc_10","geno_06",1,2,2025,420,0,0.911484750852414
1,7,NA,"loc_10","geno_07",1,2,1875,421,0,0.486354113773807
1,8,NA,"loc_10","geno_08",1,2,1575,422,0,-0.75169882885828
1,9,NA,"loc_10","geno_09",1,3,1725,423,0,-1.86383441071853
1,10,NA,"loc_10","geno_10",1,3,3283,424,0,1.77338031545196
1,11,NA,"loc_10","geno_11",1,3,3025,425,1,0.527878720748936
1,12,NA,"loc_10","geno_12",1,3,2517,426,0,0.534033219646582
2,1,NA,"loc_10","geno_13",1,4,2817,427,0,0.962548783985165
2,2,NA,"loc_10","geno_14",1,4,3158,428,0,1.76623845325359
2,3,NA,"loc_10","geno_15",1,4,3150,429,0,0.0451103353240039
2,4,NA,"loc_10","geno_16",1,4,2200,430,1,-1.4848354114671
2,5,NA,"loc_10","geno_17",1,5,2267,431,0,-0.703632799666095
2,6,NA,"loc_10","geno_18",1,5,2142,432,0,0.895918583958495
2,7,NA,"loc_10","geno_19",1,5,1683,433,0,-0.761745157760792
2,8,NA,"loc_10","geno_20",1,5,1992,434,1,0.290787889638809
2,9,NA,"loc_10","geno_21",1,6,1642,435,0,-0.638902786335735
2,10,NA,"loc_10","geno_22",1,6,2075,436,0,-0.0926255919924904
2,11,NA,"loc_10","geno_23",1,6,3025,437,0,0.926443257618028
3,1,NA,"loc_10","geno_17",2,1,3200,438,0,2.19710318944186
3,2,NA,"loc_10","geno_12",2,1,1950,439,0,-0.999669312692963
3,3,NA,"loc_10","geno_22",2,1,2083,440,0,-0.405864043981531
3,4,NA,"loc_10","geno_05",2,1,2025,441,0,0.169638192077327
3,5,NA,"loc_10","geno_10",2,2,1917,442,0,-0.376213485378569
3,6,NA,"loc_10","geno_16",2,2,1850,443,1,1.18294583283992
3,7,NA,"loc_10","geno_06",2,2,1325,444,0,-1.13589360088478
3,8,NA,"loc_10","geno_04",2,2,1292,445,0,-0.483323149112441
3,9,NA,"loc_10","geno_18",2,3,1700,446,0,-1.36560009553293
3,10,NA,"loc_10","geno_21",2,3,1450,447,0,-1.09500934482671
3,11,NA,"loc_10","geno_11",2,3,2767,448,1,1.00441475485074
3,12,NA,"loc_10","geno_15",2,3,3117,449,0,1.97071748599694
4,1,NA,"loc_10","geno_23",2,4,3317,450,0,1.44053924329834
4,2,NA,"loc_10","geno_09",2,4,2158,451,0,0.502076644106829
4,3,NA,"loc_10","geno_07",2,4,2067,452,0,-0.907695743953924
4,4,NA,"loc_10","geno_03",2,4,2475,453,0,0.165023695411942
4,5,NA,"loc_10","geno_20",2,5,1292,454,1,-0.79125559714238
4,6,NA,"loc_10","geno_14",2,5,1417,455,0,-1.30395955715702
4,7,NA,"loc_10","geno_08",2,5,1558,456,0,0.294371108353327
4,8,NA,"loc_10","geno_02",2,5,1858,457,1,0.870345909353963
4,9,NA,"loc_10","geno_01",2,6,1608,458,0,0.151335927508886
4,10,NA,"loc_10","geno_19",2,6,1417,459,0,0.00994378183244063
4,12,NA,"loc_10","geno_13",2,6,1317,460,0,-1.12548212211097
1,1,2,"loc_11","geno_01",1,1,1008,461,0,-1.38463514969754
1,2,2,"loc_11","geno_02",1,1,1324,462,1,-0.681808714623169
1,3,2,"loc_11","geno_03",1,1,1488,463,0,1.58062232399278
1,4,2,"loc_11","geno_04",1,1,1273,464,0,-1.10280073435188
1,5,2,"loc_11","geno_05",1,2,1086,465,0,-1.10094842605947
1,6,2,"loc_11","geno_06",1,2,1831,466,0,1.11558738807052
1,7,2,"loc_11","geno_07",1,2,1416,467,0,0.512241085317155
1,8,2,"loc_11","geno_08",1,2,1629,468,0,0.372017547286083
1,9,2,"loc_11","geno_09",1,3,1116,469,0,-0.97540803374284
1,10,2,"loc_11","geno_10",1,3,1537,470,0,0.709303300719506
1,11,2,"loc_11","geno_11",1,3,1884,471,1,1.04367813544836
1,12,2,"loc_11","geno_12",1,3,898,472,0,-1.36072943515643
2,1,2,"loc_11","geno_13",1,4,1733,473,0,0.415558868099989
2,2,2,"loc_11","geno_14",1,4,1429,474,0,-0.485648518129349
2,3,2,"loc_11","geno_15",1,4,1708,475,0,1.13403436179025
2,4,2,"loc_11","geno_16",1,4,1429,476,1,-0.675421237210229
2,5,2,"loc_11","geno_17",1,5,1363,477,0,-0.787486513561679
2,6,2,"loc_11","geno_18",1,5,1473,478,0,0.0942811437956547
2,7,2,"loc_11","geno_19",1,5,1351,479,0,-0.559732587018131
2,8,2,"loc_11","geno_20",1,5,1618,480,1,0.300338408207793
2,9,2,"loc_11","geno_21",1,6,1543,481,0,0.022389442489117
2,10,2,"loc_11","geno_22",1,6,2096,482,0,1.52452280892224
2,11,2,"loc_11","geno_23",1,6,1329,483,0,0.241950898189646
3,1,2,"loc_11","geno_17",2,1,1025,484,0,-0.476398546039618
3,2,2,"loc_11","geno_12",2,1,1335,485,0,0.399274355643537
3,3,2,"loc_11","geno_22",2,1,1492,486,0,0.312390710244572
3,4,2,"loc_11","geno_05",2,1,1273,487,0,-0.221543858075008
3,5,2,"loc_11","geno_10",2,2,1635,488,0,0.793286582507244
3,6,2,"loc_11","geno_16",2,2,1237,489,1,0.336227936239489
3,7,2,"loc_11","geno_06",2,2,1680,490,0,1.07214449790028
3,8,2,"loc_11","geno_04",2,2,1659,491,0,1.67526007438706
3,9,2,"loc_11","geno_18",2,3,910,492,0,-1.39496883556526
3,10,2,"loc_11","geno_21",2,3,1069,493,0,-0.650817670076334
3,11,2,"loc_11","geno_11",2,3,1878,494,1,0.882523739929519
3,12,2,"loc_11","geno_15",2,3,910,495,0,-1.69568327433619
4,1,2,"loc_11","geno_23",2,4,1512,496,0,-0.320795354289353
4,2,2,"loc_11","geno_09",2,4,1543,497,0,0.640997648636318
4,3,2,"loc_11","geno_07",2,4,1702,498,0,-0.171592920432949
4,4,2,"loc_11","geno_03",2,4,904,499,0,-2.91729658416058
4,5,2,"loc_11","geno_20",2,5,1657,500,1,-0.0458491138477792
4,6,2,"loc_11","geno_14",2,5,1653,501,0,0.824531753625354
4,7,2,"loc_11","geno_08",2,5,1688,502,0,0.803011046124846
4,8,2,"loc_11","geno_02",2,5,1600,503,1,0.999488084623768
4,9,2,"loc_11","geno_01",2,6,1520,504,0,0.258444084666979
4,10,2,"loc_11","geno_19",2,6,1514,505,0,0.0148853454846877
4,12,2,"loc_11","geno_13",2,6,1329,506,0,-1.35587802346611
1,1,NA,"loc_12","geno_01",1,1,1316,507,0,-0.692056874353941
1,2,NA,"loc_12","geno_02",1,1,1224,508,1,-0.725783257780348
1,3,NA,"loc_12","geno_03",1,1,2026,509,0,-0.234350074989651
1,4,NA,"loc_12","geno_04",1,1,2053,510,0,0.245788086507405
1,5,NA,"loc_12","geno_05",1,2,2132,511,0,-0.790512847093922
1,6,NA,"loc_12","geno_06",1,2,2158,512,0,0.769738008745878
1,7,NA,"loc_12","geno_07",1,2,2211,513,0,-0.423881019398211
1,8,NA,"loc_12","geno_08",1,2,3342,514,0,2.57545769446712
1,9,NA,"loc_12","geno_09",1,3,1737,515,0,-0.617255164917147
1,10,NA,"loc_12","geno_10",1,3,1737,516,0,-0.840276073300972
1,11,NA,"loc_12","geno_11",1,3,1553,517,1,-0.110415717546698
1,12,NA,"loc_12","geno_12",1,3,1982,518,0,0.226161859007136
2,1,NA,"loc_12","geno_13",1,4,2368,519,0,1.81300878429217
2,2,NA,"loc_12","geno_14",1,4,1955,520,0,0.163985950017027
2,3,NA,"loc_12","geno_15",1,4,1729,521,0,-0.915949229853486
2,4,NA,"loc_12","geno_16",1,4,1316,522,1,-1.09375315698363
2,5,NA,"loc_12","geno_17",1,5,2024,523,0,0.51453072637304
2,6,NA,"loc_12","geno_18",1,5,1853,524,0,0.187230043679585
2,7,NA,"loc_12","geno_19",1,5,1645,525,0,-0.345854203507163
2,8,NA,"loc_12","geno_20",1,5,1758,526,1,-0.206973973022958
2,9,NA,"loc_12","geno_21",1,6,2092,527,0,0.370206912508506
2,10,NA,"loc_12","geno_22",1,6,2139,528,0,1.3574760273517
2,11,NA,"loc_12","geno_23",1,6,1626,529,0,-1.10864513230514
3,1,NA,"loc_12","geno_17",2,1,2737,530,0,0.94743229547444
3,2,NA,"loc_12","geno_12",2,1,2368,531,0,0.199339603367191
3,3,NA,"loc_12","geno_22",2,1,1921,532,0,-1.8674432123014
3,4,NA,"loc_12","geno_05",2,1,2474,533,0,1.04683826365798
3,5,NA,"loc_12","geno_10",2,2,2500,534,0,0.855776046162164
3,6,NA,"loc_12","geno_16",2,2,2184,535,1,0.463489279436552
3,7,NA,"loc_12","geno_06",2,2,1724,536,0,-1.83107708369708
3,8,NA,"loc_12","geno_04",2,2,2539,537,0,0.970612096284612
3,9,NA,"loc_12","geno_18",2,3,2263,538,0,0.196483062372454
3,10,NA,"loc_12","geno_21",2,3,2026,539,0,-0.470018984824574
3,11,NA,"loc_12","geno_11",2,3,1868,540,1,-1.02014902537731
3,12,NA,"loc_12","geno_15",2,3,2684,541,0,1.69275180278709
4,1,NA,"loc_12","geno_23",2,4,1579,542,0,-0.262318853212533
4,2,NA,"loc_12","geno_09",2,4,1579,543,0,-0.594610784859788
4,3,NA,"loc_12","geno_07",2,4,1789,544,0,-0.775311022598649
4,4,NA,"loc_12","geno_03",2,4,2974,545,0,2.24580984895269
4,5,NA,"loc_12","geno_20",2,5,2158,546,1,-0.0515913411554514
4,6,NA,"loc_12","geno_14",2,5,2053,547,0,-0.21415442930401
4,7,NA,"loc_12","geno_08",2,5,2579,548,0,-0.122204882686514
4,8,NA,"loc_12","geno_02",2,5,1842,549,1,0.0905719156954665
4,9,NA,"loc_12","geno_01",2,6,1868,550,0,0.409359641326944
4,10,NA,"loc_12","geno_19",2,6,1618,551,0,-0.234906566691322
4,12,NA,"loc_12","geno_13",2,6,1474,552,0,-1.52869025393588
1,1,NA,"loc_13","geno_01",1,1,5798,553,0,1.29087707679578
1,2,NA,"loc_13","geno_02",1,1,3887,554,1,-2.06042617595781
1,3,NA,"loc_13","geno_03",1,1,5899,555,0,-1.1102585484473
1,4,NA,"loc_13","geno_04",1,1,4869,556,0,-0.817783726560516
1,5,NA,"loc_13","geno_05",1,2,6846,557,0,0.693584017608649
1,6,NA,"loc_13","geno_06",1,2,6126,558,0,-0.839582474679017
1,7,NA,"loc_13","geno_07",1,2,7769,559,0,2.78058239363487
1,8,NA,"loc_13","geno_08",1,2,6299,560,0,-0.299725475614714
1,9,NA,"loc_13","geno_09",1,3,6019,561,0,-0.347164492482923
1,10,NA,"loc_13","geno_10",1,3,6351,562,0,1.27776059262829
1,11,NA,"loc_13","geno_11",1,3,5357,563,1,-0.497060387231554
1,12,NA,"loc_13","geno_12",1,3,6280,564,0,-0.278288354841754
2,1,NA,"loc_13","geno_13",1,4,5661,565,0,-0.413289139425183
2,2,NA,"loc_13","geno_14",1,4,5637,566,0,0.391346822342438
2,3,NA,"loc_13","geno_15",1,4,6369,567,0,0.867917510222846
2,4,NA,"loc_13","geno_16",1,4,5417,568,1,-0.766857971771106
2,5,NA,"loc_13","geno_17",1,5,5893,569,0,0.449183322050043
2,6,NA,"loc_13","geno_18",1,5,6315,570,0,0.0455506834236021
2,7,NA,"loc_13","geno_19",1,5,6315,571,0,-0.217914822650853
2,8,NA,"loc_13","geno_20",1,5,5667,572,1,-0.206269475250726
2,9,NA,"loc_13","geno_21",1,6,5720,573,0,0.665457803030363
2,10,NA,"loc_13","geno_22",1,6,4815,574,0,-1.47519864340581
2,11,NA,"loc_13","geno_23",1,6,6280,575,0,1.0423339386897
3,1,NA,"loc_13","geno_17",2,1,5637,576,0,-0.930576970714403
3,2,NA,"loc_13","geno_12",2,1,7101,577,0,1.51426868758561
3,3,NA,"loc_13","geno_22",2,1,5292,578,0,-0.0165331316882816
3,4,NA,"loc_13","geno_05",2,1,6839,579,0,0.135993821849928
3,5,NA,"loc_13","geno_10",2,2,5821,580,0,-1.02994236813467
3,6,NA,"loc_13","geno_16",2,2,5952,581,1,0.431875871235306
3,7,NA,"loc_13","geno_06",2,2,6202,582,0,0.573199229219002
3,8,NA,"loc_13","geno_04",2,2,5804,583,0,0.0481108944671985
3,9,NA,"loc_13","geno_18",2,3,6738,584,0,1.37673049225727
3,10,NA,"loc_13","geno_21",2,3,5512,585,0,-0.916730101397151
3,11,NA,"loc_13","geno_11",2,3,4762,586,1,-0.936933196441476
3,12,NA,"loc_13","geno_15",2,3,5964,587,0,0.00206047241591299
4,1,NA,"loc_13","geno_23",2,4,6089,588,0,-0.0357151058476561
4,2,NA,"loc_13","geno_09",2,4,5893,589,0,0.0409427983174719
4,3,NA,"loc_13","geno_07",2,4,5911,590,0,-1.71774037053062
4,4,NA,"loc_13","geno_03",2,4,7714,591,0,2.92373156810647
4,5,NA,"loc_13","geno_20",2,5,5869,592,1,0.233663832049368
4,6,NA,"loc_13","geno_14",2,5,5530,593,0,-0.592957527509111
4,7,NA,"loc_13","geno_08",2,5,5625,594,0,0.0917579647981692
4,8,NA,"loc_13","geno_02",2,5,4429,595,1,-0.260191737776538
4,9,NA,"loc_13","geno_01",2,6,5071,596,0,-1.54895648345908
4,10,NA,"loc_13","geno_19",2,6,5780,597,0,0.759042959778263
4,12,NA,"loc_13","geno_13",2,6,5185,598,0,-0.176352271635861
1,1,3,"loc_14","geno_01",1,1,3992,599,0,0.617691800700071
1,2,3,"loc_14","geno_02",1,1,3950,600,1,0.594176542092684
1,3,3,"loc_14","geno_03",1,1,4208,601,0,1.04634197479708
1,4,3,"loc_14","geno_04",1,1,3217,602,0,-0.607203363928875
1,5,3,"loc_14","geno_05",1,2,2500,603,0,-0.906542759125882
1,6,3,"loc_14","geno_06",1,2,2600,604,0,-0.61301467823073
1,7,3,"loc_14","geno_07",1,2,3100,605,0,-0.145517582494913
1,8,3,"loc_14","geno_08",1,2,3850,606,0,1.10125847569425
1,9,3,"loc_14","geno_09",1,3,2675,607,0,-0.641173897584773
1,10,3,"loc_14","geno_10",1,3,3167,608,0,-0.700280629996758
1,11,3,"loc_14","geno_11",1,3,3817,609,1,0.909447321584687
1,12,3,"loc_14","geno_12",1,3,2958,610,0,-0.195378744698099
2,1,3,"loc_14","geno_13",1,4,3750,611,0,-0.170546374246279
2,2,3,"loc_14","geno_14",1,4,3238,612,0,-0.985731773195995
2,3,3,"loc_14","geno_15",1,4,5033,613,0,0.791851960045036
2,4,3,"loc_14","geno_16",1,4,3792,614,1,0.957933943857038
2,5,3,"loc_14","geno_17",1,5,3683,615,0,0.235342408613811
2,6,3,"loc_14","geno_18",1,5,3425,616,0,0.304945166404303
2,7,3,"loc_14","geno_19",1,5,3092,617,0,-0.270542373495822
2,8,3,"loc_14","geno_20",1,5,3333,618,1,-0.0216636663209511
2,9,3,"loc_14","geno_21",1,6,2250,619,0,-1.00397634898548
2,10,3,"loc_14","geno_22",1,6,4117,620,0,1.9650508746292
2,11,3,"loc_14","geno_23",1,6,2083,621,0,-2.269248018535
3,1,3,"loc_14","geno_17",2,1,3642,622,0,0.306128511598888
3,2,3,"loc_14","geno_12",2,1,3350,623,0,0.106580337315729
3,3,3,"loc_14","geno_22",2,1,2250,624,0,-1.9499392740187
3,4,3,"loc_14","geno_05",2,1,2825,625,0,0.268388119820667
3,5,3,"loc_14","geno_10",2,2,3183,626,0,0.880219011465489
3,6,3,"loc_14","geno_16",2,2,2033,627,1,-1.85996173433781
3,7,3,"loc_14","geno_06",2,2,2625,628,0,-0.254838135029598
3,8,3,"loc_14","geno_04",2,2,2908,629,0,-0.138741415432332
3,9,3,"loc_14","geno_18",2,3,3042,630,0,-1.08229141299853
3,10,3,"loc_14","geno_21",2,3,2850,631,0,-0.596504811370232
3,11,3,"loc_14","geno_11",2,3,5475,632,1,1.95541462022617
3,12,3,"loc_14","geno_15",2,3,5583,633,0,1.96505529023641
4,1,3,"loc_14","geno_23",2,4,4483,634,0,1.21015508484966
4,2,3,"loc_14","geno_09",2,4,4783,635,0,1.10090591531059
4,3,3,"loc_14","geno_07",2,4,4167,636,0,0.683592112756264
4,4,3,"loc_14","geno_03",2,4,3558,637,0,-1.10812521614195
4,5,3,"loc_14","geno_20",2,5,2317,638,1,-1.79335648072152
4,6,3,"loc_14","geno_14",2,5,3505,639,0,0.787177736295811
4,7,3,"loc_14","geno_08",2,5,3525,640,0,-0.337820063348396
4,8,3,"loc_14","geno_02",2,5,4133,641,1,0.585373616871214
4,9,3,"loc_14","geno_01",2,6,3550,642,0,0.0573374959413444
4,10,3,"loc_14","geno_19",2,6,2575,643,0,-1.04320688675167
4,12,3,"loc_14","geno_13",2,6,4158,644,0,0.302599492577559
1,1,8,"loc_15","geno_01",1,1,2706,645,0,-0.0566860351401624
1,2,8,"loc_15","geno_02",1,1,1740,646,1,-1.5852479685495
1,3,8,"loc_15","geno_03",1,1,3060,647,0,2.55575058702823
1,4,8,"loc_15","geno_04",1,1,1540,648,0,-1.08261360705881
1,5,8,"loc_15","geno_05",1,2,1980,649,0,-0.406761556440465
1,6,8,"loc_15","geno_06",1,2,2300,650,0,-0.629332305262225
1,7,8,"loc_15","geno_07",1,2,3120,651,0,1.30277877245401
1,8,8,"loc_15","geno_08",1,2,2840,652,0,-0.980967435736263
1,9,8,"loc_15","geno_09",1,3,2840,653,0,-0.399535050893959
1,10,8,"loc_15","geno_10",1,3,3180,654,0,1.1865133949626
1,11,8,"loc_15","geno_11",1,3,2520,655,1,-0.902749593156986
1,12,8,"loc_15","geno_12",1,3,2460,656,0,0.190651865732682
2,1,8,"loc_15","geno_13",1,4,2400,657,0,-1.25657585762233
2,2,8,"loc_15","geno_14",1,4,3660,658,0,-0.213347653424825
2,3,8,"loc_15","geno_15",1,4,4340,659,0,2.68213350049733
2,4,8,"loc_15","geno_16",1,4,4580,660,1,0.814303398787757
2,5,8,"loc_15","geno_17",1,5,3220,661,0,-0.414883800626168
2,6,8,"loc_15","geno_18",1,5,2800,662,0,-0.636858305547108
2,7,8,"loc_15","geno_19",1,5,2860,663,0,0.940279317858609
2,8,8,"loc_15","geno_20",1,5,1420,664,1,-1.12574031546014
2,9,8,"loc_15","geno_21",1,6,1900,665,0,-0.571366584450434
2,10,8,"loc_15","geno_22",1,6,2660,666,0,1.34578189199779
2,11,8,"loc_15","geno_23",1,6,2120,667,0,-1.13275322524376
3,1,8,"loc_15","geno_17",2,1,2737,668,0,-0.875349502210363
3,2,8,"loc_15","geno_12",2,1,2420,669,0,-0.209837932215521
3,3,8,"loc_15","geno_22",2,1,3080,670,0,1.91801831984025
3,4,8,"loc_15","geno_05",2,1,1840,671,0,-1.16205441406259
3,5,8,"loc_15","geno_10",2,2,2420,672,0,0.231890408072122
3,6,8,"loc_15","geno_16",2,2,2420,673,1,-0.328432246486796
3,7,8,"loc_15","geno_06",2,2,2580,674,0,-0.292301225079559
3,8,8,"loc_15","geno_04",2,2,4400,675,0,1.19987173571263
3,9,8,"loc_15","geno_18",2,3,3780,676,0,-0.0512497742557631
3,10,8,"loc_15","geno_21",2,3,3560,677,0,1.16513355659412
3,11,8,"loc_15","geno_11",2,3,3040,678,1,0.326151423490469
3,12,8,"loc_15","geno_15",2,3,1860,679,0,-1.5432833243415
4,1,8,"loc_15","geno_23",2,4,2220,680,0,-1.10676903129942
4,2,8,"loc_15","geno_09",2,4,3020,681,0,0.340609591428725
4,3,8,"loc_15","geno_07",2,4,2920,682,0,0.697225508825284
4,4,8,"loc_15","geno_03",2,4,2560,683,0,-1.54361215590747
4,5,8,"loc_15","geno_20",2,5,3100,684,1,0.634631045185338
4,6,8,"loc_15","geno_14",2,5,3140,685,0,0.130994358495227
4,7,8,"loc_15","geno_08",2,5,3080,686,0,0.731592432348902
4,8,8,"loc_15","geno_02",2,5,1400,687,1,-0.855240676070343
4,9,8,"loc_15","geno_01",2,6,1840,688,0,-0.484750778091584
4,10,8,"loc_15","geno_19",2,6,2560,689,0,0.656416327286609
4,12,8,"loc_15","geno_13",2,6,2980,690,0,-0.122642106829898
1,1,NA,"loc_16","geno_01",1,1,10167,691,0,0.966365274993266
1,2,NA,"loc_16","geno_02",1,1,8595,692,1,-0.472539964308598
1,3,NA,"loc_16","geno_03",1,1,10690,693,0,-0.136133678435688
1,4,NA,"loc_16","geno_04",1,1,7833,694,0,-0.435390067134749
1,5,NA,"loc_16","geno_05",1,2,10500,695,0,-0.635216747739508
1,6,NA,"loc_16","geno_06",1,2,8500,696,0,-1.0206699190168
1,7,NA,"loc_16","geno_07",1,2,10762,697,0,0.00329585595569474
1,8,NA,"loc_16","geno_08",1,2,9000,698,0,-0.519676160154625
1,9,NA,"loc_16","geno_09",1,3,11190,699,0,0.471815048327515
1,10,NA,"loc_16","geno_10",1,3,8976,700,0,-1.13877621590298
1,11,NA,"loc_16","geno_11",1,3,9500,701,1,-0.0407420470160227
1,12,NA,"loc_16","geno_12",1,3,11190,702,0,2.46081997852514
2,1,NA,"loc_16","geno_13",1,4,9905,703,0,0.151605853667918
2,2,NA,"loc_16","geno_14",1,4,11048,704,0,1.41770222447242
2,3,NA,"loc_16","geno_15",1,4,10833,705,0,0.473183288788157
2,4,NA,"loc_16","geno_16",1,4,8952,706,1,-0.798469033711166
2,5,NA,"loc_16","geno_17",1,5,10214,707,0,-0.04711492660336
2,6,NA,"loc_16","geno_18",1,5,10167,708,0,0.914995132802046
2,7,NA,"loc_16","geno_19",1,5,9976,709,0,0.638400918064208
2,8,NA,"loc_16","geno_20",1,5,10786,710,1,0.578895472203113
2,9,NA,"loc_16","geno_21",1,6,8738,711,0,-0.798339690485222
2,10,NA,"loc_16","geno_22",1,6,9571,712,0,-0.891488139870932
2,11,NA,"loc_16","geno_23",1,6,9262,713,0,-1.06251784912648
3,1,NA,"loc_16","geno_17",2,1,11381,714,0,0.824914831243552
3,2,NA,"loc_16","geno_12",2,1,7333,715,0,-2.68063927291394
3,3,NA,"loc_16","geno_22",2,1,10262,716,0,0.509694154965725
3,4,NA,"loc_16","geno_05",2,1,10524,717,0,1.72108068849027
3,5,NA,"loc_16","geno_10",2,2,9905,718,0,0.903401767118832
3,6,NA,"loc_16","geno_16",2,2,8714,719,1,-0.0248378196611463
3,7,NA,"loc_16","geno_06",2,2,9571,720,0,-0.105075096872507
3,8,NA,"loc_16","geno_04",2,2,6524,721,0,-2.49954377539032
3,9,NA,"loc_16","geno_18",2,3,9405,722,0,-1.09108003703421
3,10,NA,"loc_16","geno_21",2,3,9048,723,0,-0.171902290881779
3,11,NA,"loc_16","geno_11",2,3,9310,724,1,0.0495619799417685
3,12,NA,"loc_16","geno_15",2,3,11167,725,0,1.09890523246331
4,1,NA,"loc_16","geno_23",2,4,10286,726,0,1.14237644469946
4,2,NA,"loc_16","geno_09",2,4,10167,727,0,0.674199731405271
4,3,NA,"loc_16","geno_07",2,4,10214,728,0,0.747958040309849
4,4,NA,"loc_16","geno_03",2,4,10595,729,0,1.15572735445205
4,5,NA,"loc_16","geno_20",2,5,10262,730,1,0.37183113771273
4,6,NA,"loc_16","geno_14",2,5,9810,731,0,-0.36521813450159
4,7,NA,"loc_16","geno_08",2,5,9762,732,0,0.302517455059746
4,8,NA,"loc_16","geno_02",2,5,8857,733,1,-0.598507241761398
4,9,NA,"loc_16","geno_01",2,6,8143,734,0,-1.79775462389297
4,10,NA,"loc_16","geno_19",2,6,9976,735,0,-0.351760638435077
4,12,NA,"loc_16","geno_13",2,6,10071,736,0,0.297953841831051
1,1,5,"loc_17","geno_01",1,1,3390,737,0,0.347268107866475
1,2,5,"loc_17","geno_02",1,1,3133,738,1,0.647296548119635
1,3,5,"loc_17","geno_03",1,1,3508,739,0,-1.20611932713839
1,4,5,"loc_17","geno_04",1,1,3757,740,0,-0.550366630807749
1,5,5,"loc_17","geno_05",1,2,3621,741,0,1.60495498631585
1,6,5,"loc_17","geno_06",1,2,2623,742,0,0.389649726968555
1,7,5,"loc_17","geno_07",1,2,3624,743,0,1.73626544501479
1,8,5,"loc_17","geno_08",1,2,3380,744,0,-1.2506599974963
1,9,5,"loc_17","geno_09",1,3,2627,745,0,-0.510522406477052
1,10,5,"loc_17","geno_10",1,3,3643,746,0,2.11976416416134
1,11,5,"loc_17","geno_11",1,3,2751,747,1,-1.01780774872443
1,12,5,"loc_17","geno_12",1,3,3320,748,0,-1.12608862208315
2,1,5,"loc_17","geno_13",1,4,2942,749,0,0.496846457172351
2,2,5,"loc_17","geno_14",1,4,3306,750,0,-0.625396243713647
2,3,5,"loc_17","geno_15",1,4,3807,751,0,0.925687609074528
2,4,5,"loc_17","geno_16",1,4,3885,752,1,0.796282271500655
